resume_id,firstname,sex,race,call
3093,Sarah,female,white,0
3094,Tanisha,female,black,0
3095,Emily,female,white,0
3096,Hakim,male,black,1
3097,Laurie,female,white,0
3098,Tyrone,male,black,0
3099,Anne,female,white,0
3100,Emily,female,white,0
3101,Tamika,female,black,0
3102,Tamika,female,black,0
3103,Aisha,female,black,0
3104,Allison,female,white,0
3105,Carrie,female,white,0
3106,Emily,female,white,0
3107,Emily,female,white,0
3108,Geoffrey,male,white,0
3109,Greg,male,white,0
3110,Hakim,male,black,0
3111,Hakim,male,black,0
3112,Jay,male,white,0
3113,Keisha,female,black,0
3114,Lakisha,female,black,0
3115,Latoya,female,black,0
3116,Laurie,female,white,0
3117,Matthew,male,white,0
3118,Rasheed,male,black,0
3119,Tanisha,female,black,0
3120,Todd,male,white,0
3121,Tremayne,male,black,0
3122,Tyrone,male,black,0
3123,Kristen,female,white,0
3124,Lakisha,female,black,0
3125,Matthew,male,white,0
3126,Tremayne,male,black,0
3127,Allison,female,white,0
3128,Carrie,female,white,0
3129,Kenya,female,black,0
3130,Latoya,female,black,0
3131,Brad,male,white,0
3132,Brendan,male,white,0
3133,Brett,male,white,0
3134,Carrie,female,white,0
3135,Darnell,male,black,0
3136,Geoffrey,male,white,0
3137,Greg,male,white,0
3138,Jamal,male,black,0
3139,Jermaine,male,black,0
3140,Kareem,male,black,0
3141,Keisha,female,black,0
3142,Kristen,female,white,0
3143,Kristen,female,white,0
3144,Latonya,female,black,0
3145,Latonya,female,black,0
3146,Latoya,female,black,0
3147,Laurie,female,white,0
3148,Leroy,male,black,0
3149,Neil,male,white,0
3150,Neil,male,white,0
3151,Sarah,female,white,0
3152,Tamika,female,black,0
3153,Tremayne,male,black,0
3154,Tyrone,male,black,0
3155,Aisha,female,black,0
3156,Allison,female,white,0
3157,Jill,female,white,1
3158,Tamika,female,black,0
3159,Aisha,female,black,0
3160,Allison,female,white,0
3161,Ebony,female,black,0
3162,Ebony,female,black,0
3163,Emily,female,white,0
3164,Greg,male,white,0
3165,Hakim,male,black,0
3166,Jill,female,white,0
3167,Kareem,male,black,0
3168,Keisha,female,black,0
3169,Lakisha,female,black,1
3170,Laurie,female,white,0
3171,Laurie,female,white,0
3172,Matthew,male,white,1
3173,Meredith,female,white,1
3174,Neil,male,white,0
3175,Rasheed,male,black,0
3176,Sarah,female,white,0
3177,Tanisha,female,black,0
3178,Tyrone,male,black,0
3179,Ebony,female,black,1
3180,Jill,female,white,0
3181,Matthew,male,white,0
3182,Tremayne,male,black,0
3183,Carrie,female,white,0
3184,Ebony,female,black,0
3185,Jill,female,white,0
3186,Tamika,female,black,0
3187,Brad,male,white,0
3188,Brad,male,white,0
3189,Geoffrey,male,white,0
3190,Kareem,male,black,0
3191,Keisha,female,black,0
3192,Keisha,female,black,0
3193,Kenya,female,black,0
3194,Kristen,female,white,0
3195,Lakisha,female,black,0
3196,Lakisha,female,black,0
3197,Laurie,female,white,0
3198,Leroy,male,black,1
3199,Meredith,female,white,0
3200,Neil,male,white,0
3201,Neil,male,white,0
3202,Rasheed,male,black,0
3203,Rasheed,male,black,0
3204,Rasheed,male,black,0
3205,Sarah,female,white,0
3206,Todd,male,white,0
3207,Aisha,female,black,0
3208,Allison,female,white,0
3209,Anne,female,white,0
3210,Brad,male,white,0
3211,Carrie,female,white,0
3212,Kareem,male,black,0
3213,Keisha,female,black,0
3214,Kenya,female,black,0
3215,Kristen,female,white,0
3216,Lakisha,female,black,0
3217,Latoya,female,black,0
3218,Matthew,male,white,0
3219,Meredith,female,white,0
3220,Neil,male,white,0
3221,Tremayne,male,black,0
3222,Tyrone,male,black,0
3223,Brendan,male,white,0
3224,Carrie,female,white,0
3225,Geoffrey,male,white,0
3226,Jamal,male,black,0
3227,Jill,female,white,0
3228,Kareem,male,black,0
3229,Kristen,female,white,0
3230,Latoya,female,black,0
3231,Latoya,female,black,0
3232,Leroy,male,black,0
3233,Matthew,male,white,0
3234,Tanisha,female,black,0
3235,Brendan,male,white,0
3236,Greg,male,white,0
3237,Kareem,male,black,0
3238,Kenya,female,black,0
3239,Latonya,female,black,0
3240,Laurie,female,white,0
3241,Meredith,female,white,0
3242,Tremayne,male,black,0
3243,Emily,female,white,0
3244,Hakim,male,black,0
3245,Latoya,female,black,0
3246,Todd,male,white,0
3247,Aisha,female,black,0
3248,Ebony,female,black,1
3249,Geoffrey,male,white,1
3250,Jamal,male,black,0
3251,Jermaine,male,black,0
3252,Lakisha,female,black,0
3253,Meredith,female,white,0
3254,Meredith,female,white,0
3255,Neil,male,white,0
3256,Sarah,female,white,0
3257,Sarah,female,white,1
3258,Tyrone,male,black,1
3259,Jermaine,male,black,0
3260,Jill,female,white,0
3261,Kristen,female,white,1
3262,Leroy,male,black,0
3263,Allison,female,white,0
3264,Latonya,female,black,0
3265,Aisha,female,black,0
3266,Allison,female,white,0
3267,Brett,male,white,0
3268,Carrie,female,white,0
3269,Kenya,female,black,0
3270,Latoya,female,black,0
3271,Aisha,female,black,0
3272,Anne,female,white,0
3273,Jill,female,white,0
3274,Tanisha,female,black,0
3275,Brad,male,white,1
3276,Emily,female,white,1
3277,Jermaine,male,black,1
3278,Lakisha,female,black,1
3279,Allison,female,white,0
3280,Leroy,male,black,1
3281,Allison,female,white,0
3282,Carrie,female,white,0
3283,Jay,male,white,0
3284,Keisha,female,black,0
3285,Lakisha,female,black,0
3286,Latonya,female,black,0
3287,Meredith,female,white,0
3288,Tyrone,male,black,0
3289,Anne,female,white,0
3290,Keisha,female,black,0
3291,Meredith,female,white,0
3292,Tanisha,female,black,0
3293,Anne,female,white,0
3294,Darnell,male,black,0
3295,Ebony,female,black,0
3296,Emily,female,white,0
3297,Sarah,female,white,0
3298,Tanisha,female,black,0
3299,Allison,female,white,0
3300,Emily,female,white,1
3301,Latonya,female,black,1
3302,Latoya,female,black,0
3303,Allison,female,white,0
3304,Anne,female,white,0
3305,Jamal,male,black,0
3306,Jermaine,male,black,0
3307,Emily,female,white,0
3308,Lakisha,female,black,0
3309,Latoya,female,black,0
3310,Meredith,female,white,0
3311,Allison,female,white,1
3312,Brett,male,white,0
3313,Kenya,female,black,0
3314,Latoya,female,black,0
3315,Leroy,male,black,0
3316,Todd,male,white,0
3317,Anne,female,white,0
3318,Anne,female,white,0
3319,Ebony,female,black,0
3320,Tanisha,female,black,0
3321,Aisha,female,black,0
3322,Brendan,male,white,0
3323,Brett,male,white,0
3324,Carrie,female,white,0
3325,Darnell,male,black,0
3326,Ebony,female,black,0
3327,Ebony,female,black,0
3328,Kristen,female,white,0
3329,Aisha,female,black,0
3330,Greg,male,white,0
3331,Jill,female,white,0
3332,Kenya,female,black,0
3333,Meredith,female,white,0
3334,Tanisha,female,black,0
3335,Jamal,male,black,0
3336,Neil,male,white,0
3337,Brendan,male,white,0
3338,Jamal,male,black,0
3339,Todd,male,white,0
3340,Tyrone,male,black,0
3341,Todd,male,white,1
3342,Tyrone,male,black,1
3343,Emily,female,white,0
3344,Emily,female,white,0
3345,Jermaine,male,black,0
3346,Kenya,female,black,0
3347,Lakisha,female,black,0
3348,Leroy,male,black,0
3349,Meredith,female,white,1
3350,Sarah,female,white,0
3351,Ebony,female,black,0
3352,Emily,female,white,0
3353,Jill,female,white,0
3354,Jill,female,white,0
3355,Keisha,female,black,0
3356,Keisha,female,black,0
3357,Latoya,female,black,0
3358,Meredith,female,white,0
3359,Aisha,female,black,1
3360,Darnell,male,black,1
3361,Ebony,female,black,0
3362,Jay,male,white,0
3363,Jill,female,white,0
3364,Keisha,female,black,0
3365,Meredith,female,white,1
3366,Meredith,female,white,0
3367,Aisha,female,black,0
3368,Carrie,female,white,0
3369,Meredith,female,white,0
3370,Tanisha,female,black,0
3371,Brad,male,white,1
3372,Ebony,female,black,0
3373,Emily,female,white,0
3374,Kristen,female,white,0
3375,Rasheed,male,black,0
3376,Tamika,female,black,0
3377,Jill,female,white,0
3378,Tremayne,male,black,0
3379,Sarah,female,white,0
3380,Tamika,female,black,0
3381,Allison,female,white,0
3382,Anne,female,white,1
3383,Carrie,female,white,0
3384,Ebony,female,black,1
3385,Latonya,female,black,0
3386,Leroy,male,black,1
3387,Anne,female,white,0
3388,Jamal,male,black,0
3389,Latoya,female,black,0
3390,Laurie,female,white,0
3391,Sarah,female,white,0
3392,Tanisha,female,black,0
3393,Allison,female,white,0
3394,Keisha,female,black,0
3395,Lakisha,female,black,0
3396,Latoya,female,black,1
3397,Laurie,female,white,1
3398,Meredith,female,white,0
3399,Aisha,female,black,0
3400,Allison,female,white,0
3401,Emily,female,white,0
3402,Latoya,female,black,0
3403,Laurie,female,white,0
3404,Tamika,female,black,0
3405,Anne,female,white,0
3406,Brett,male,white,0
3407,Jermaine,male,black,0
3408,Latonya,female,black,0
3409,Allison,female,white,0
3410,Keisha,female,black,0
3411,Laurie,female,white,0
3412,Leroy,male,black,0
3413,Tanisha,female,black,0
3414,Todd,male,white,0
3415,Carrie,female,white,0
3416,Hakim,male,black,0
3417,Aisha,female,black,0
3418,Allison,female,white,0
3419,Jill,female,white,0
3420,Latonya,female,black,0
3421,Darnell,male,black,0
3422,Emily,female,white,0
3423,Kristen,female,white,0
3424,Latonya,female,black,0
3425,Laurie,female,white,0
3426,Tamika,female,black,0
3427,Aisha,female,black,0
3428,Allison,female,white,0
3429,Carrie,female,white,0
3430,Tamika,female,black,0
3431,Ebony,female,black,0
3432,Meredith,female,white,0
3433,Neil,male,white,0
3434,Tremayne,male,black,0
3435,Aisha,female,black,0
3436,Allison,female,white,0
3437,Ebony,female,black,0
3438,Hakim,male,black,0
3439,Jay,male,white,1
3440,Jill,female,white,0
3441,Lakisha,female,black,0
3442,Neil,male,white,0
3443,Allison,female,white,0
3444,Brendan,male,white,0
3445,Darnell,male,black,0
3446,Ebony,female,black,0
3447,Geoffrey,male,white,0
3448,Geoffrey,male,white,0
3449,Geoffrey,male,white,0
3450,Greg,male,white,0
3451,Jay,male,white,0
3452,Jermaine,male,black,0
3453,Lakisha,female,black,0
3454,Latonya,female,black,0
3455,Matthew,male,white,0
3456,Neil,male,white,0
3457,Rasheed,male,black,0
3458,Rasheed,male,black,0
3459,Rasheed,male,black,0
3460,Sarah,female,white,0
3461,Sarah,female,white,0
3462,Sarah,female,white,0
3463,Tamika,female,black,0
3464,Tanisha,female,black,0
3465,Tremayne,male,black,0
3466,Tremayne,male,black,0
3467,Brendan,male,white,0
3468,Brendan,male,white,0
3469,Greg,male,white,0
3470,Jamal,male,black,0
3471,Jermaine,male,black,0
3472,Kareem,male,black,0
3473,Keisha,female,black,0
3474,Laurie,female,white,0
3475,Laurie,female,white,0
3476,Leroy,male,black,0
3477,Leroy,male,black,0
3478,Neil,male,white,0
3479,Sarah,female,white,0
3480,Tamika,female,black,0
3481,Tanisha,female,black,0
3482,Todd,male,white,0
3483,Ebony,female,black,0
3484,Greg,male,white,0
3485,Greg,male,white,1
3486,Hakim,male,black,0
3487,Hakim,male,black,0
3488,Kareem,male,black,0
3489,Kareem,male,black,0
3490,Kenya,female,black,0
3491,Kristen,female,white,0
3492,Kristen,female,white,1
3493,Lakisha,female,black,0
3494,Latoya,female,black,0
3495,Laurie,female,white,0
3496,Meredith,female,white,0
3497,Neil,male,white,0
3498,Neil,male,white,0
3499,Tamika,female,black,0
3500,Todd,male,white,0
3501,Todd,male,white,0
3502,Tyrone,male,black,0
3503,Jamal,male,black,0
3504,Kareem,male,black,0
3505,Laurie,female,white,0
3506,Todd,male,white,0
3507,Aisha,female,black,0
3508,Anne,female,white,0
3509,Brendan,male,white,0
3510,Brett,male,white,0
3511,Emily,female,white,0
3512,Greg,male,white,0
3513,Jamal,male,black,0
3514,Jermaine,male,black,0
3515,Latonya,female,black,0
3516,Latonya,female,black,0
3517,Leroy,male,black,0
3518,Meredith,female,white,0
3519,Rasheed,male,black,0
3520,Rasheed,male,black,0
3521,Sarah,female,white,0
3522,Todd,male,white,0
3523,Brad,male,white,0
3524,Ebony,female,black,0
3525,Greg,male,white,0
3526,Hakim,male,black,0
3527,Emily,female,white,0
3528,Kenya,female,black,0
3529,Sarah,female,white,0
3530,Tamika,female,black,0
3531,Brad,male,white,0
3532,Carrie,female,white,0
3533,Ebony,female,black,0
3534,Geoffrey,male,white,0
3535,Geoffrey,male,white,0
3536,Jamal,male,black,0
3537,Kareem,male,black,0
3538,Kristen,female,white,0
3539,Lakisha,female,black,0
3540,Leroy,male,black,0
3541,Neil,male,white,0
3542,Tamika,female,black,0
3543,Aisha,female,black,0
3544,Allison,female,white,0
3545,Anne,female,white,0
3546,Anne,female,white,0
3547,Brad,male,white,0
3548,Brendan,male,white,0
3549,Brett,male,white,0
3550,Jermaine,male,black,0
3551,Lakisha,female,black,0
3552,Latonya,female,black,0
3553,Latonya,female,black,0
3554,Laurie,female,white,0
3555,Leroy,male,black,0
3556,Meredith,female,white,0
3557,Rasheed,male,black,0
3558,Tremayne,male,black,0
3559,Allison,female,white,0
3560,Anne,female,white,0
3561,Geoffrey,male,white,0
3562,Jamal,male,black,0
3563,Kareem,male,black,0
3564,Kristen,female,white,0
3565,Tamika,female,black,0
3566,Tanisha,female,black,0
3567,Anne,female,white,0
3568,Emily,female,white,0
3569,Hakim,male,black,0
3570,Jill,female,white,0
3571,Kenya,female,black,0
3572,Kristen,female,white,0
3573,Latonya,female,black,0
3574,Matthew,male,white,0
3575,Meredith,female,white,0
3576,Rasheed,male,black,0
3577,Tremayne,male,black,0
3578,Tremayne,male,black,0
3579,Jermaine,male,black,0
3580,Laurie,female,white,1
3581,Matthew,male,white,0
3582,Rasheed,male,black,0
3583,Brett,male,white,0
3584,Emily,female,white,0
3585,Geoffrey,male,white,0
3586,Jamal,male,black,0
3587,Jamal,male,black,1
3588,Jamal,male,black,0
3589,Kareem,male,black,0
3590,Latonya,female,black,0
3591,Laurie,female,white,0
3592,Neil,male,white,1
3593,Sarah,female,white,0
3594,Tyrone,male,black,0
3595,Ebony,female,black,0
3596,Jamal,male,black,0
3597,Sarah,female,white,0
3598,Todd,male,white,0
3599,Ebony,female,black,1
3600,Jill,female,white,1
3601,Kristen,female,white,1
3602,Tanisha,female,black,0
3603,Carrie,female,white,0
3604,Darnell,male,black,0
3605,Geoffrey,male,white,0
3606,Geoffrey,male,white,0
3607,Jermaine,male,black,0
3608,Latonya,female,black,0
3609,Matthew,male,white,0
3610,Tanisha,female,black,0
3611,Allison,female,white,0
3612,Darnell,male,black,0
3613,Jay,male,white,1
3614,Tyrone,male,black,0
3615,Allison,female,white,0
3616,Anne,female,white,0
3617,Anne,female,white,0
3618,Ebony,female,black,0
3619,Lakisha,female,black,0
3620,Sarah,female,white,0
3621,Tanisha,female,black,0
3622,Tanisha,female,black,0
3623,Brendan,male,white,0
3624,Ebony,female,black,0
3625,Greg,male,white,0
3626,Latoya,female,black,1
3627,Brad,male,white,1
3628,Ebony,female,black,0
3629,Neil,male,white,1
3630,Rasheed,male,black,1
3631,Carrie,female,white,1
3632,Latoya,female,black,1
3633,Anne,female,white,0
3634,Carrie,female,white,1
3635,Ebony,female,black,0
3636,Hakim,male,black,0
3637,Keisha,female,black,1
3638,Kenya,female,black,0
3639,Neil,male,white,0
3640,Todd,male,white,0
3641,Kristen,female,white,0
3642,Sarah,female,white,0
3643,Tamika,female,black,0
3644,Tanisha,female,black,0
3645,Allison,female,white,1
3646,Ebony,female,black,1
3647,Latoya,female,black,1
3648,Laurie,female,white,0
3649,Darnell,male,black,0
3650,Jay,male,white,0
3651,Brendan,male,white,0
3652,Darnell,male,black,0
3653,Geoffrey,male,white,0
3654,Latoya,female,black,0
3655,Aisha,female,black,0
3656,Allison,female,white,0
3657,Jay,male,white,0
3658,Kenya,female,black,0
3659,Kristen,female,white,0
3660,Lakisha,female,black,0
3661,Meredith,female,white,0
3662,Tyrone,male,black,0
3663,Anne,female,white,0
3664,Carrie,female,white,0
3665,Kenya,female,black,0
3666,Latoya,female,black,0
3667,Carrie,female,white,0
3668,Greg,male,white,0
3669,Jay,male,white,0
3670,Kenya,female,black,0
3671,Latoya,female,black,0
3672,Meredith,female,white,0
3673,Rasheed,male,black,0
3674,Tanisha,female,black,0
3675,Anne,female,white,0
3676,Latoya,female,black,0
3677,Sarah,female,white,0
3678,Tanisha,female,black,0
3679,Carrie,female,white,0
3680,Hakim,male,black,0
3681,Emily,female,white,0
3682,Lakisha,female,black,0
3683,Latoya,female,black,0
3684,Sarah,female,white,0
3685,Allison,female,white,0
3686,Ebony,female,black,0
3687,Kristen,female,white,0
3688,Tamika,female,black,0
3689,Brendan,male,white,0
3690,Latoya,female,black,0
3691,Brendan,male,white,0
3692,Ebony,female,black,1
3693,Emily,female,white,1
3694,Latonya,female,black,1
3695,Latoya,female,black,0
3696,Laurie,female,white,1
3697,Aisha,female,black,1
3698,Carrie,female,white,0
3699,Geoffrey,male,white,0
3700,Jermaine,male,black,0
3701,Keisha,female,black,0
3702,Kristen,female,white,1
3703,Latonya,female,black,0
3704,Laurie,female,white,0
3705,Lakisha,female,black,0
3706,Sarah,female,white,0
3707,Emily,female,white,0
3708,Jamal,male,black,0
3709,Brad,male,white,0
3710,Tamika,female,black,0
3711,Allison,female,white,0
3712,Latonya,female,black,0
3713,Meredith,female,white,0
3714,Tamika,female,black,0
3715,Ebony,female,black,0
3716,Geoffrey,male,white,1
3717,Keisha,female,black,0
3718,Laurie,female,white,0
3719,Meredith,female,white,0
3720,Tanisha,female,black,0
3721,Aisha,female,black,0
3722,Brad,male,white,0
3723,Leroy,male,black,0
3724,Neil,male,white,0
3725,Lakisha,female,black,0
3726,Latoya,female,black,0
3727,Meredith,female,white,0
3728,Sarah,female,white,0
3729,Kristen,female,white,0
3730,Latonya,female,black,0
3731,Laurie,female,white,0
3732,Sarah,female,white,0
3733,Tamika,female,black,0
3734,Tanisha,female,black,0
3735,Allison,female,white,0
3736,Kenya,female,black,0
3737,Meredith,female,white,0
3738,Tamika,female,black,0
3739,Anne,female,white,0
3740,Keisha,female,black,0
3741,Kristen,female,white,0
3742,Lakisha,female,black,0
3743,Aisha,female,black,0
3744,Allison,female,white,0
3745,Carrie,female,white,0
3746,Darnell,male,black,0
3747,Jill,female,white,0
3748,Keisha,female,black,0
3749,Allison,female,white,0
3750,Brett,male,white,0
3751,Emily,female,white,0
3752,Latonya,female,black,0
3753,Latoya,female,black,0
3754,Tyrone,male,black,0
3755,Geoffrey,male,white,0
3756,Jill,female,white,0
3757,Kenya,female,black,1
3758,Latonya,female,black,0
3759,Laurie,female,white,0
3760,Rasheed,male,black,0
3761,Anne,female,white,0
3762,Ebony,female,black,0
3763,Emily,female,white,0
3764,Tanisha,female,black,0
3765,Allison,female,white,0
3766,Anne,female,white,0
3767,Ebony,female,black,0
3768,Emily,female,white,0
3769,Kenya,female,black,0
3770,Tanisha,female,black,0
3771,Allison,female,white,0
3772,Jamal,male,black,0
3773,Jay,male,white,1
3774,Keisha,female,black,0
3775,Brad,male,white,0
3776,Kareem,male,black,0
3777,Carrie,female,white,0
3778,Ebony,female,black,0
3779,Latonya,female,black,0
3780,Meredith,female,white,0
3781,Anne,female,white,0
3782,Latoya,female,black,0
3783,Meredith,female,white,0
3784,Meredith,female,white,0
3785,Tamika,female,black,0
3786,Tanisha,female,black,0
3787,Anne,female,white,0
3788,Ebony,female,black,0
3789,Kristen,female,white,0
3790,Tanisha,female,black,0
3791,Allison,female,white,1
3792,Brett,male,white,0
3793,Ebony,female,black,0
3794,Jay,male,white,0
3795,Jill,female,white,0
3796,Kareem,male,black,0
3797,Kenya,female,black,0
3798,Latonya,female,black,0
3799,Allison,female,white,1
3800,Ebony,female,black,0
3801,Emily,female,white,0
3802,Geoffrey,male,white,0
3803,Latonya,female,black,0
3804,Leroy,male,black,0
3805,Todd,male,white,0
3806,Tremayne,male,black,0
3807,Aisha,female,black,0
3808,Aisha,female,black,1
3809,Anne,female,white,0
3810,Brad,male,white,0
3811,Brad,male,white,1
3812,Brendan,male,white,0
3813,Carrie,female,white,0
3814,Carrie,female,white,0
3815,Darnell,male,black,0
3816,Ebony,female,black,0
3817,Ebony,female,black,0
3818,Hakim,male,black,0
3819,Hakim,male,black,0
3820,Jay,male,white,0
3821,Jill,female,white,0
3822,Kareem,male,black,0
3823,Keisha,female,black,0
3824,Kenya,female,black,0
3825,Kristen,female,white,0
3826,Lakisha,female,black,0
3827,Laurie,female,white,0
3828,Matthew,male,white,0
3829,Meredith,female,white,0
3830,Rasheed,male,black,0
3831,Tanisha,female,black,0
3832,Todd,male,white,0
3833,Todd,male,white,0
3834,Tyrone,male,black,0
3835,Anne,female,white,0
3836,Anne,female,white,0
3837,Ebony,female,black,0
3838,Jill,female,white,0
3839,Kenya,female,black,0
3840,Meredith,female,white,0
3841,Meredith,female,white,0
3842,Rasheed,male,black,0
3843,Rasheed,male,black,0
3844,Tamika,female,black,0
3845,Todd,male,white,0
3846,Tremayne,male,black,0
3847,Aisha,female,black,0
3848,Anne,female,white,0
3849,Brendan,male,white,0
3850,Leroy,male,black,0
3851,Allison,female,white,0
3852,Geoffrey,male,white,0
3853,Hakim,male,black,0
3854,Rasheed,male,black,0
3855,Anne,female,white,0
3856,Ebony,female,black,0
3857,Laurie,female,white,0
3858,Tanisha,female,black,0
3859,Aisha,female,black,0
3860,Brendan,male,white,0
3861,Neil,male,white,0
3862,Tamika,female,black,0
3863,Brendan,male,white,0
3864,Kenya,female,black,0
3865,Neil,male,white,0
3866,Tyrone,male,black,0
3867,Anne,female,white,0
3868,Brendan,male,white,0
3869,Brett,male,white,0
3870,Greg,male,white,0
3871,Hakim,male,black,0
3872,Jamal,male,black,0
3873,Jermaine,male,black,0
3874,Kareem,male,black,0
3875,Brendan,male,white,0
3876,Jamal,male,black,0
3877,Latonya,female,black,0
3878,Matthew,male,white,0
3879,Carrie,female,white,0
3880,Ebony,female,black,0
3881,Emily,female,white,0
3882,Jill,female,white,0
3883,Tamika,female,black,0
3884,Tanisha,female,black,0
3885,Todd,male,white,0
3886,Tyrone,male,black,0
3887,Aisha,female,black,0
3888,Brendan,male,white,0
3889,Jay,male,white,0
3890,Lakisha,female,black,0
3891,Brett,male,white,0
3892,Keisha,female,black,0
3893,Laurie,female,white,0
3894,Rasheed,male,black,0
3895,Brett,male,white,0
3896,Hakim,male,black,0
3897,Leroy,male,black,0
3898,Todd,male,white,0
3899,Aisha,female,black,0
3900,Brett,male,white,0
3901,Lakisha,female,black,0
3902,Matthew,male,white,0
3903,Anne,female,white,0
3904,Kenya,female,black,0
3905,Lakisha,female,black,0
3906,Sarah,female,white,0
3907,Emily,female,white,0
3908,Jamal,male,black,0
3909,Jermaine,male,black,0
3910,Sarah,female,white,0
3911,Greg,male,white,0
3912,Jamal,male,black,0
3913,Lakisha,female,black,0
3914,Todd,male,white,0
3915,Carrie,female,white,0
3916,Lakisha,female,black,0
3917,Latonya,female,black,0
3918,Meredith,female,white,1
3919,Anne,female,white,0
3920,Carrie,female,white,0
3921,Jermaine,male,black,0
3922,Keisha,female,black,0
3923,Latoya,female,black,0
3924,Meredith,female,white,0
3925,Aisha,female,black,0
3926,Carrie,female,white,0
3927,Anne,female,white,0
3928,Emily,female,white,0
3929,Latoya,female,black,0
3930,Tamika,female,black,0
3931,Anne,female,white,0
3932,Kareem,male,black,0
3933,Meredith,female,white,0
3934,Rasheed,male,black,0
3935,Aisha,female,black,0
3936,Aisha,female,black,0
3937,Emily,female,white,0
3938,Latonya,female,black,0
3939,Laurie,female,white,0
3940,Meredith,female,white,0
3941,Aisha,female,black,0
3942,Keisha,female,black,0
3943,Laurie,female,white,0
3944,Meredith,female,white,0
3945,Aisha,female,black,0
3946,Emily,female,white,0
3947,Kristen,female,white,0
3948,Tanisha,female,black,0
3949,Allison,female,white,0
3950,Ebony,female,black,0
3951,Greg,male,white,0
3952,Lakisha,female,black,0
3953,Carrie,female,white,0
3954,Ebony,female,black,1
3955,Latoya,female,black,0
3956,Sarah,female,white,0
3957,Kristen,female,white,0
3958,Laurie,female,white,0
3959,Tamika,female,black,0
3960,Tanisha,female,black,0
3961,Aisha,female,black,0
3962,Allison,female,white,0
3963,Carrie,female,white,0
3964,Darnell,male,black,0
3965,Emily,female,white,0
3966,Keisha,female,black,0
3967,Laurie,female,white,0
3968,Tamika,female,black,0
3969,Jay,male,white,0
3970,Latonya,female,black,0
3971,Aisha,female,black,0
3972,Allison,female,white,0
3973,Jill,female,white,0
3974,Lakisha,female,black,0
3975,Latonya,female,black,0
3976,Laurie,female,white,0
3977,Sarah,female,white,0
3978,Tanisha,female,black,0
3979,Anne,female,white,0
3980,Latonya,female,black,0
3981,Meredith,female,white,0
3982,Tamika,female,black,0
3983,Brendan,male,white,0
3984,Jamal,male,black,0
3985,Matthew,male,white,0
3986,Tremayne,male,black,0
3987,Allison,female,white,0
3988,Latoya,female,black,0
3989,Neil,male,white,0
3990,Tyrone,male,black,0
3991,Brendan,male,white,0
3992,Ebony,female,black,0
3993,Sarah,female,white,0
3994,Tanisha,female,black,0
3995,Anne,female,white,0
3996,Brendan,male,white,0
3997,Ebony,female,black,0
3998,Hakim,male,black,0
3999,Kristen,female,white,0
4000,Tamika,female,black,0
4001,Carrie,female,white,0
4002,Jermaine,male,black,0
4003,Jill,female,white,0
4004,Keisha,female,black,0
4005,Latoya,female,black,0
4006,Matthew,male,white,0
4007,Carrie,female,white,1
4008,Kenya,female,black,1
4009,Aisha,female,black,0
4010,Laurie,female,white,0
4011,Sarah,female,white,0
4012,Sarah,female,white,0
4013,Tamika,female,black,0
4014,Tanisha,female,black,0
4015,Carrie,female,white,0
4016,Latonya,female,black,0
4017,Laurie,female,white,0
4018,Tanisha,female,black,0
4019,Anne,female,white,1
4020,Rasheed,male,black,0
4021,Jill,female,white,0
4022,Keisha,female,black,0
4023,Kristen,female,white,0
4024,Tanisha,female,black,0
4025,Allison,female,white,0
4026,Emily,female,white,0
4027,Lakisha,female,black,0
4028,Latonya,female,black,0
4029,Matthew,male,white,0
4030,Tyrone,male,black,0
4031,Kristen,female,white,0
4032,Latoya,female,black,0
4033,Laurie,female,white,0
4034,Tamika,female,black,0
4035,Emily,female,white,0
4036,Keisha,female,black,0
4037,Laurie,female,white,0
4038,Sarah,female,white,0
4039,Tamika,female,black,0
4040,Tanisha,female,black,0
4041,Aisha,female,black,0
4042,Kristen,female,white,0
4043,Lakisha,female,black,0
4044,Laurie,female,white,0
4045,Aisha,female,black,0
4046,Allison,female,white,1
4047,Latoya,female,black,0
4048,Laurie,female,white,0
4049,Allison,female,white,0
4050,Anne,female,white,0
4051,Anne,female,white,0
4052,Darnell,male,black,0
4053,Keisha,female,black,0
4054,Latoya,female,black,0
4055,Tanisha,female,black,0
4056,Todd,male,white,0
4057,Ebony,female,black,0
4058,Emily,female,white,0
4059,Latonya,female,black,0
4060,Laurie,female,white,0
4061,Aisha,female,black,0
4062,Allison,female,white,0
4063,Jamal,male,black,0
4064,Jay,male,white,0
4065,Jill,female,white,0
4066,Latonya,female,black,0
4067,Allison,female,white,1
4068,Anne,female,white,0
4069,Ebony,female,black,0
4070,Kenya,female,black,0
4071,Emily,female,white,1
4072,Geoffrey,male,white,1
4073,Kareem,male,black,1
4074,Kenya,female,black,1
4075,Kristen,female,white,0
4076,Latonya,female,black,0
4077,Meredith,female,white,0
4078,Tanisha,female,black,0
4079,Aisha,female,black,0
4080,Anne,female,white,0
4081,Brendan,male,white,0
4082,Emily,female,white,0
4083,Jay,male,white,0
4084,Keisha,female,black,0
4085,Latonya,female,black,1
4086,Tamika,female,black,1
4087,Aisha,female,black,0
4088,Anne,female,white,0
4089,Brad,male,white,0
4090,Carrie,female,white,0
4091,Ebony,female,black,0
4092,Emily,female,white,0
4093,Geoffrey,male,white,0
4094,Greg,male,white,0
4095,Greg,male,white,0
